question_id,level,round,arm,position,status,valid,duration_ms,law_ids,selection_chars_before,selection_chars_after
l4-055-th-manufacturer,20,1,direct,2,ok,1,42801.658,3,2907,2907
l4-058-id-online-sales,20,1,direct,2,ok,1,85436.12,3,7197,7197
l4-059-id-fintech,20,1,direct,2,ok,1,98473.526,4,17321,17321
l4-063-my-online-sales,20,1,direct,2,ok,1,90474.013,3,5223,5223
l4-065-my-manufacturer,20,1,direct,2,ok,1,53919.535,2,4845,4845
l4-067-ph-automated-hiring,20,1,direct,2,ok,1,77594.476,3,5510,5510
l4-069-ph-fintech,20,1,direct,2,ok,1,80053.278,4,8266,8266
l4-070-ph-manufacturer,20,1,direct,2,ok,1,89210.658,8,8295,8295
l4-071-in-digital-platform,20,1,direct,2,ok,1,103048.427,2,22506,22506
l4-072-in-automated-hiring,20,1,direct,2,ok,1,59702.896,6,10554,10554
l4-075-in-manufacturer,20,1,direct,2,ok,1,32233.481,2,4668,4668
l4-080-br-manufacturer,20,1,direct,2,ok,1,70260.433,4,6429,6429
l4-081-es-digital-platform,20,1,direct,2,ok,1,89594.795,2,12843,12843
l4-082-es-automated-hiring,20,1,direct,2,ok,1,51012.422,1,16109,16109
l4-083-es-online-sales,20,1,direct,2,ok,1,69487.056,3,18634,18634
l4-088-it-online-sales,20,1,direct,2,ok,1,7702.392,0,,
l4-089-it-fintech,20,1,direct,2,ok,1,5596.177,0,,
l4-090-it-manufacturer,20,1,direct,2,ok,1,10112.68,0,,
l4-092-nl-automated-hiring,20,1,direct,2,ok,1,7324.097,0,,
l4-093-nl-online-sales,20,1,direct,2,ok,1,6623.631,0,,
l4-094-nl-fintech,20,1,direct,2,ok,1,5044.004,0,,
l4-095-nl-manufacturer,20,1,direct,2,ok,1,3595.053,0,,
l4-096-nz-digital-platform,20,1,direct,2,ok,1,34614.136,3,5786,5786
l4-097-nz-automated-hiring,20,1,direct,2,ok,1,44408.295,4,7518,7518
l4-099-nz-fintech,20,1,direct,2,ok,1,44634.266,2,18660,18660
l4-100-nz-manufacturer,20,1,direct,2,ok,1,96458.774,3,12102,12102
l1-001-jp,20,1,original,1,ok,1,68326.251,5,7288,7288
l1-002-jp,20,1,original,1,ok,1,75624.397,2,10180,10180
l1-003-jp,20,1,original,1,ok,1,65280.99,1,9238,9238
l1-005-jp,20,1,original,1,ok,1,54824.566,4,2426,2426
l1-010-us,20,1,original,1,ok,1,56829.436,2,14100,14100
l1-012-cn,20,1,original,1,ok,1,77525.944,2,6783,6783
l1-013-cn,20,1,original,1,ok,1,72115.442,1,6997,6997
l1-018-de,20,1,original,1,ok,1,54089.231,2,9933,9933
l1-019-de,20,1,original,1,ok,1,60181.486,1,23400,23400
l1-023-fr,20,1,original,1,ok,1,77635.438,1,26211,26211
l1-024-fr,20,1,original,1,ok,1,51250.386,3,17877,17877
l1-025-fr,20,1,original,1,ok,1,57268.885,4,13199,13199
l1-027-uk,20,1,original,1,ok,1,84872.551,2,6148,6148
l1-031-ca,20,1,original,1,ok,1,51377.193,4,9753,9753
l1-032-ca,20,1,original,1,ok,1,52428.08,1,2328,2328
l1-033-ca,20,1,original,1,ok,1,52437.041,3,7197,7197
l1-035-ca,20,1,original,1,ok,1,64393.296,1,9148,9148
l1-036-au,20,1,original,1,ok,1,61312.146,5,23747,23747
l1-037-au,20,1,original,1,ok,1,42439.803,2,6135,6135
l1-038-au,20,1,original,1,ok,1,66090.346,5,27052,27052
l1-039-au,20,1,original,1,ok,1,65902.896,1,10110,10110
l1-040-au,20,1,original,1,ok,1,57887.254,3,24374,24374
l1-041-sg,20,1,original,1,ok,1,75498.704,1,22558,22558
l1-042-sg,20,1,original,1,ok,1,49523.931,2,18165,18165
l1-044-sg,20,1,original,1,ok,1,53896.303,3,10069,10069
l1-046-vn,20,1,original,1,ok,1,54305.423,1,789,789
l1-049-vn,20,1,original,1,ok,1,55889.218,2,3499,3499
l1-050-vn,20,1,original,1,ok,1,49078.544,4,11069,11069
l1-051-th,20,1,original,1,ok,1,72292.105,1,7247,7247
l1-052-th,20,1,original,1,ok,1,75659.274,1,9447,9447
l1-053-th,20,1,original,1,ok,1,75136.315,1,12821,12821
l1-054-th,20,1,original,1,ok,1,96418.367,2,11230,11230
l1-055-th,20,1,original,1,ok,1,63627.165,2,8940,8940
l1-059-id,20,1,original,1,ok,1,77533.114,1,11312,11312
l1-060-id,20,1,original,1,ok,1,45164.06,3,4549,4549
l1-062-my,20,1,original,1,ok,1,103600.338,1,12785,12785
l1-065-my,20,1,original,1,ok,1,47858.222,3,8238,8238
l1-068-ph,20,1,original,1,ok,1,68452.369,1,17211,17211
l1-070-ph,20,1,original,1,ok,1,39765.898,3,21636,21636
l1-075-in,20,1,original,1,ok,1,82271.785,1,14522,14522
l1-078-br,20,1,original,1,ok,1,53246.418,1,3690,3690
l1-081-es,20,1,original,1,ok,1,83947.346,3,19919,19919
l1-082-es,20,1,original,1,ok,1,58344.05,5,12552,12552
l1-085-es,20,1,original,1,ok,1,52252.397,1,6458,6458
l1-091-nl,20,1,original,1,ok,1,25500.958,0,,
l1-092-nl,20,1,original,1,ok,1,43306.704,0,,
l1-094-nl,20,1,original,1,ok,1,28630.828,0,,
l1-095-nl,20,1,original,1,ok,1,20798.732,0,,
l1-097-nz,20,1,original,1,ok,1,36510.564,3,11822,11822
l1-098-nz,20,1,original,1,ok,1,43332.315,1,9519,9519
l2-001-jp-data-rights,20,1,original,1,ok,1,50135.346,1,6424,6424
l2-002-jp-breach,20,1,original,1,ok,1,66097.529,3,3108,3108
l2-003-jp-transfer,20,1,original,1,ok,1,57122.101,2,13808,13808
l2-010-us-worker,20,1,original,1,ok,1,72556.531,4,15612,15612
l2-013-cn-transfer,20,1,original,1,ok,1,43702.811,1,12490,12490
l2-017-de-breach,20,1,original,1,ok,1,38567.388,2,10433,10433
l2-022-fr-breach,20,1,original,1,ok,1,73054.917,2,14061,14061
l2-024-fr-consumer,20,1,original,1,ok,1,55077.169,3,18608,18608
l2-026-uk-data-rights,20,1,original,1,ok,1,46553.611,3,3669,3669
l2-029-uk-consumer,20,1,original,1,ok,1,57682.663,2,18523,18523
l2-034-ca-consumer,20,1,original,1,ok,1,32089.473,1,4183,4183
l2-035-ca-worker,20,1,original,1,ok,1,40398.148,2,12496,12496
l2-036-au-data-rights,20,1,original,1,ok,1,47550.393,3,14660,14660
l2-038-au-transfer,20,1,original,1,ok,1,49862.799,2,19625,19625
l2-039-au-consumer,20,1,original,1,ok,1,55778.998,3,9500,9500
l2-040-au-worker,20,1,original,1,ok,1,70229.561,2,4057,4057
l2-045-sg-worker,20,1,original,1,ok,1,55900.776,1,11064,11064
l2-046-vn-data-rights,20,1,original,1,ok,1,59133.821,2,11418,11418
l2-047-vn-breach,20,1,original,1,ok,1,59937.949,5,11515,11515
l2-051-th-data-rights,20,1,original,1,ok,1,77196.442,1,9181,9181
l2-052-th-breach,20,1,original,1,ok,1,45417.262,2,7597,7597
l2-053-th-transfer,20,1,original,1,ok,1,71796.565,1,10563,10563
l2-054-th-consumer,20,1,original,1,ok,1,50310.228,2,5633,5633
l2-055-th-worker,20,1,original,1,ok,1,46155.976,4,9356,9356
l2-056-id-data-rights,20,1,original,1,ok,1,65909.772,1,7438,7438
l2-057-id-breach,20,1,original,1,ok,1,58752.233,2,6847,6847
l2-060-id-worker,20,1,original,1,ok,1,76948.262,1,11993,11993
l2-061-my-data-rights,20,1,original,1,ok,1,41701.637,1,12630,12630
l2-064-my-consumer,20,1,original,1,ok,1,53856.131,4,5533,5533
l2-066-ph-data-rights,20,1,original,1,ok,1,54796.795,1,8395,8395
l2-067-ph-breach,20,1,original,1,ok,1,41486.451,2,22469,22469
l2-068-ph-transfer,20,1,original,1,ok,1,45589.452,1,17208,17208
l2-070-ph-worker,20,1,original,1,ok,1,85588.326,1,15929,15929
l2-071-in-data-rights,20,1,original,1,ok,1,48370.126,1,18470,18470
l2-072-in-breach,20,1,original,1,ok,1,36709.365,2,14524,14524
l2-073-in-transfer,20,1,original,1,ok,1,46458.175,2,13023,13023
l2-081-es-data-rights,20,1,original,1,ok,1,70805.336,2,12888,12888
l2-082-es-breach,20,1,original,1,ok,1,38463.256,3,13297,13297
l2-083-es-transfer,20,1,original,1,ok,1,61253.952,2,23525,23525
l2-084-es-consumer,20,1,original,1,ok,1,67626.091,4,19285,19285
l2-085-es-worker,20,1,original,1,ok,1,45656.364,2,15423,15423
l2-086-it-data-rights,20,1,original,1,ok,1,10703.312,0,,
l2-087-it-breach,20,1,original,1,ok,1,4906.03,0,,
l2-088-it-transfer,20,1,original,1,ok,1,4445.454,0,,
l2-089-it-consumer,20,1,original,1,ok,1,5931.947,0,,
l2-090-it-worker,20,1,original,1,ok,1,10278.705,0,,
l2-091-nl-data-rights,20,1,original,1,ok,1,4805.968,0,,
l2-092-nl-breach,20,1,original,1,ok,1,2406.693,0,,
l2-096-nz-data-rights,20,1,original,1,ok,1,31036.817,3,10443,10443
l2-100-nz-worker,20,1,original,1,ok,1,27080.413,3,7221,7221
l3-001-jp-transfer,20,1,original,1,ok,1,167400.116,2,7197,7197
l3-002-jp-breach,20,1,original,1,ok,1,148236.852,4,12716,12716
l3-005-jp-worker-ai,20,1,original,1,ok,1,76137.475,4,4392,4392
l3-007-us-breach,20,1,original,1,ok,1,77236.877,3,10071,10071
l3-008-us-consumer,20,1,original,1,ok,1,48651.298,3,9845,9845
l3-010-us-worker-ai,20,1,original,1,ok,1,75642.855,2,27008,27008
l3-011-cn-transfer,20,1,original,1,ok,1,98317.835,4,9089,9089
l3-013-cn-consumer,20,1,original,1,ok,1,68447.093,2,16079,16079
l3-014-cn-platform,20,1,original,1,ok,1,90284.734,3,1482,1482
l3-015-cn-worker-ai,20,1,original,1,ok,1,102694.97,2,8474,8474
l3-016-de-transfer,20,1,original,1,ok,1,84722.654,2,12755,12755
l3-018-de-consumer,20,1,original,1,ok,1,65263.328,6,10007,10007
l3-019-de-platform,20,1,original,1,ok,1,63576.641,8,12938,12938
l3-020-de-worker-ai,20,1,original,1,ok,1,85069.801,2,13017,13017
l3-023-fr-consumer,20,1,original,1,ok,1,94927.929,3,18723,18723
l3-025-fr-worker-ai,20,1,original,1,ok,1,109386.143,3,22180,22180
l3-026-uk-transfer,20,1,original,1,ok,1,83742.962,4,13411,13411
l3-028-uk-consumer,20,1,original,1,ok,1,89841.67,3,9665,9665
l3-030-uk-worker-ai,20,1,original,1,ok,1,80267.178,4,14917,14917
l3-032-ca-breach,20,1,original,1,ok,1,61524.926,6,10199,10199
l3-033-ca-consumer,20,1,original,1,ok,1,56585.076,2,3365,3365
l3-037-au-breach,20,1,original,1,ok,1,56961.416,3,15001,15001
l3-039-au-platform,20,1,original,1,ok,1,109828.271,2,22450,22450
l3-041-sg-transfer,20,1,original,1,ok,1,127101.033,2,20275,20275
l3-043-sg-consumer,20,1,original,1,ok,1,94385.338,2,4226,4226
l3-045-sg-worker-ai,20,1,original,1,ok,1,11194.364,0,,
l3-046-vn-transfer,20,1,original,1,ok,1,106820.121,2,9990,9990
l3-047-vn-breach,20,1,original,1,ok,1,96827.098,2,10725,10725
l3-053-th-consumer,20,1,original,1,ok,1,72860.048,2,11856,11856
l3-054-th-platform,20,1,original,1,ok,1,4471.232,0,,
l3-056-id-transfer,20,1,original,1,ok,1,93025.049,2,10146,10146
l3-057-id-breach,20,1,original,1,ok,1,93283.893,3,19470,19470
l3-058-id-consumer,20,1,original,1,ok,1,86009.354,2,19316,19316
l3-059-id-platform,20,1,original,1,ok,1,3126.333,0,,
l3-062-my-breach,20,1,original,1,ok,1,78922.771,1,11749,11749
l3-063-my-consumer,20,1,original,1,ok,1,10578.023,0,,
l3-065-my-worker-ai,20,1,original,1,ok,1,113466.412,2,27006,27006
l3-066-ph-transfer,20,1,original,1,ok,1,118441.167,3,15398,15398
l3-067-ph-breach,20,1,original,1,ok,1,93717.948,2,25086,25086
l3-072-in-breach,20,1,original,1,ok,1,4202.693,0,,
l3-073-in-consumer,20,1,original,1,ok,1,47443.694,3,7923,7923
l3-075-in-worker-ai,20,1,original,1,ok,1,57775.521,3,14917,14917
l3-078-br-consumer,20,1,original,1,ok,1,95018.603,1,6798,6798
l3-079-br-platform,20,1,original,1,ok,1,97607.107,1,1482,1482
l3-081-es-transfer,20,1,original,1,ok,1,3470.708,0,,
l3-082-es-breach,20,1,original,1,ok,1,148643.398,2,25086,25086
l3-088-it-consumer,20,1,original,1,ok,1,7850.067,0,,
l3-092-nl-breach,20,1,original,1,ok,1,2909.779,0,,
l3-098-nz-consumer,20,1,original,1,ok,1,60791.929,3,7923,7923
l3-100-nz-worker-ai,20,1,original,1,ok,1,168618.625,4,18432,18432
l4-001-jp-digital-platform,20,1,original,1,ok,1,76507.242,3,14131,14131
l4-004-jp-fintech,20,1,original,1,ok,1,42627.295,5,5371,5371
l4-008-us-online-sales,20,1,original,1,ok,1,32191.402,3,6812,6812
l4-009-us-fintech,20,1,original,1,ok,1,57942.65,6,12266,12266
l4-012-cn-automated-hiring,20,1,original,1,ok,1,72312.664,5,8376,8376
l4-015-cn-manufacturer,20,1,original,1,ok,1,49524.607,6,4731,4731
l4-016-de-digital-platform,20,1,original,1,ok,1,39159.618,3,17609,17609
l4-020-de-manufacturer,20,1,original,1,ok,1,40521.929,5,5341,5341
l4-021-fr-digital-platform,20,1,original,1,ok,1,83254.155,2,21543,21543
l4-022-fr-automated-hiring,20,1,original,1,ok,1,49836.829,4,26352,26352
l4-023-fr-online-sales,20,1,original,1,ok,1,55253.588,5,20826,20826
l4-024-fr-fintech,20,1,original,1,ok,1,69733.066,2,23838,23838
l4-027-uk-automated-hiring,20,1,original,1,ok,1,40301.955,2,9462,9462
l4-029-uk-fintech,20,1,original,1,ok,1,74122.551,3,6139,6139
l4-032-ca-automated-hiring,20,1,original,1,ok,1,67291.315,4,15592,15592
l4-034-ca-fintech,20,1,original,1,ok,1,49351.742,2,4169,4169
l4-036-au-digital-platform,20,1,original,1,ok,1,70994.305,3,16258,16258
l4-038-au-online-sales,20,1,original,1,ok,1,52328.273,2,7923,7923
l4-039-au-fintech,20,1,original,1,ok,1,45638.075,3,15464,15464
l4-040-au-manufacturer,20,1,original,1,ok,1,52858.834,4,6383,6383
l4-044-sg-fintech,20,1,original,1,ok,1,76751.978,3,25258,25258
l4-045-sg-manufacturer,20,1,original,1,ok,1,72465.094,3,2864,2864
l4-051-th-digital-platform,20,1,original,1,ok,1,43261.596,1,11182,11182
l4-054-th-fintech,20,1,original,1,ok,1,62685.721,3,3926,3926
l4-055-th-manufacturer,20,1,original,1,ok,1,40303.448,4,3390,3390
l4-058-id-online-sales,20,1,original,1,ok,1,64004.551,4,8239,8239
l4-059-id-fintech,20,1,original,1,ok,1,77660.055,4,17311,17311
l4-063-my-online-sales,20,1,original,1,ok,1,57310.133,3,5223,5223
l4-065-my-manufacturer,20,1,original,1,ok,1,62425.188,2,4845,4845
l4-067-ph-automated-hiring,20,1,original,1,ok,1,68874.768,3,5510,5510
l4-069-ph-fintech,20,1,original,1,ok,1,74916.8,4,8266,8266
l4-070-ph-manufacturer,20,1,original,1,ok,1,73652.238,9,7530,7530
l4-071-in-digital-platform,20,1,original,1,ok,1,89380.564,2,22506,22506
l4-072-in-automated-hiring,20,1,original,1,ok,1,53247.633,6,10554,10554
l4-075-in-manufacturer,20,1,original,1,ok,1,37369.207,2,4668,4668
l4-080-br-manufacturer,20,1,original,1,ok,1,55467.159,4,6510,6510
l4-081-es-digital-platform,20,1,original,1,ok,1,80921.827,2,12843,12843
l4-082-es-automated-hiring,20,1,original,1,ok,1,63944.489,1,16107,16107
l4-083-es-online-sales,20,1,original,1,ok,1,65250.44,3,16653,16653
l4-088-it-online-sales,20,1,original,1,ok,1,7386.192,0,,
l4-089-it-fintech,20,1,original,1,ok,1,6631.943,0,,
l4-090-it-manufacturer,20,1,original,1,ok,1,3174.734,0,,
l4-092-nl-automated-hiring,20,1,original,1,ok,1,10311.898,0,,
l4-093-nl-online-sales,20,1,original,1,ok,1,5506.802,0,,
l4-094-nl-fintech,20,1,original,1,ok,1,2911.207,0,,
l4-095-nl-manufacturer,20,1,original,1,ok,1,8085.143,0,,
l4-096-nz-digital-platform,20,1,original,1,ok,1,45282.558,3,5786,5786
l4-097-nz-automated-hiring,20,1,original,1,ok,1,45475.361,4,7518,7518
l4-099-nz-fintech,20,1,original,1,ok,1,39026.935,2,18660,18660
l4-100-nz-manufacturer,20,1,original,1,ok,1,83227.222,3,12098,12098
l1-001-jp,20,1,reduce,3,ok,1,48628.626,5,7288,4216
l1-002-jp,20,1,reduce,3,ok,1,62778.811,2,10180,5217
l1-003-jp,20,1,reduce,3,ok,1,59559.069,1,9238,6242
l1-005-jp,20,1,reduce,3,ok,1,37795.152,4,2426,1546
l1-010-us,20,1,reduce,3,ok,1,69022.424,2,14100,2578
l1-012-cn,20,1,reduce,3,ok,1,56905.745,2,6783,4146
l1-013-cn,20,1,reduce,3,ok,1,61002.818,1,6997,4371
l1-018-de,20,1,reduce,3,ok,1,107289.737,5,9033,3714
l1-019-de,20,1,reduce,3,ok,1,56930.667,3,23400,3735
l1-023-fr,20,1,reduce,3,ok,1,69550.279,1,26211,10039
l1-024-fr,20,1,reduce,3,ok,1,68671.892,2,17877,6432
l1-025-fr,20,1,reduce,3,ok,1,65978.459,2,13199,4235
l1-027-uk,20,1,reduce,3,ok,1,67776.572,2,6148,3677
l1-031-ca,20,1,reduce,3,ok,1,47651.717,4,9753,5724
l1-032-ca,20,1,reduce,3,ok,1,46091.844,1,2328,1327
l1-033-ca,20,1,reduce,3,ok,1,68469.053,3,7197,2079
l1-035-ca,20,1,reduce,3,ok,1,79341.05,1,9148,4466
l1-036-au,20,1,reduce,3,ok,1,32655.534,5,23747,3574
l1-037-au,20,1,reduce,3,ok,1,87408.274,2,6135,2823
l1-038-au,20,1,reduce,3,ok,1,61054.101,5,27052,5793
l1-039-au,20,1,reduce,3,ok,1,36871.259,1,10110,4894
l1-040-au,20,1,reduce,3,ok,1,67345.283,3,24374,4680
l1-041-sg,20,1,reduce,3,ok,1,63230.424,1,22558,8527
l1-042-sg,20,1,reduce,3,ok,1,113859.406,3,18165,6691
l1-044-sg,20,1,reduce,3,ok,1,65026.907,3,10069,3178
l1-046-vn,20,1,reduce,3,ok,1,48087.45,1,789,525
l1-049-vn,20,1,reduce,3,ok,1,60855.838,2,19841,7354
l1-050-vn,20,1,reduce,3,ok,1,50530.664,4,11069,5666
l1-051-th,20,1,reduce,3,ok,1,63503.361,1,7247,4600
l1-052-th,20,1,reduce,3,ok,1,107024.414,1,9447,5478
l1-053-th,20,1,reduce,3,ok,1,70837.216,1,12821,8136
l1-054-th,20,1,reduce,3,ok,1,46515.246,2,11230,6871
l1-055-th,20,1,reduce,3,ok,1,59078.764,2,8940,3102
l1-059-id,20,1,reduce,3,ok,1,57576.903,1,11312,6690
l1-060-id,20,1,reduce,3,ok,1,35943.18,3,4549,3081
l1-062-my,20,1,reduce,3,ok,1,55120.594,1,12785,8316
l1-065-my,20,1,reduce,3,ok,1,98550.705,3,8238,3940
l1-068-ph,20,1,reduce,3,ok,1,67864.277,1,17211,9658
l1-070-ph,20,1,reduce,3,ok,1,38931.734,3,21636,6843
l1-075-in,20,1,reduce,3,ok,1,67912.033,1,14522,11454
l1-078-br,20,1,reduce,3,ok,1,33774.196,1,3690,1546
l1-081-es,20,1,reduce,3,ok,1,56970.146,3,19919,10157
l1-082-es,20,1,reduce,3,ok,1,96677.963,5,12552,5945
l1-085-es,20,1,reduce,3,ok,1,46003.806,1,6458,2901
l1-091-nl,20,1,reduce,3,ok,1,19362.493,0,,
l1-092-nl,20,1,reduce,3,ok,1,22170.328,0,,
l1-094-nl,20,1,reduce,3,ok,1,18982.564,0,,
l1-095-nl,20,1,reduce,3,ok,1,16932.426,0,,
l1-097-nz,20,1,reduce,3,ok,1,96063.038,2,11822,4512
l1-098-nz,20,1,reduce,3,ok,1,86121.919,1,9519,2127
l2-001-jp-data-rights,20,1,reduce,3,ok,1,29583.739,1,6919,4331
l2-002-jp-breach,20,1,reduce,3,ok,1,28055.702,3,3108,2112
l2-003-jp-transfer,20,1,reduce,3,ok,1,48800.31,2,13808,5496
l2-010-us-worker,20,1,reduce,3,ok,1,39250.64,2,15612,5228
l2-013-cn-transfer,20,1,reduce,3,ok,1,32835.641,1,12490,6712
l2-017-de-breach,20,1,reduce,3,ok,1,32455.193,2,10431,5163
l2-022-fr-breach,20,1,reduce,3,ok,1,49163.304,3,14059,5192
l2-024-fr-consumer,20,1,reduce,3,ok,1,31607.642,2,18608,6010
l2-026-uk-data-rights,20,1,reduce,3,ok,1,36317.787,3,3669,2426
l2-029-uk-consumer,20,1,reduce,3,ok,1,50411.902,2,18523,8843
l2-034-ca-consumer,20,1,reduce,3,ok,1,24728.648,1,4183,2205
l2-035-ca-worker,20,1,reduce,3,ok,1,33992.613,2,12496,4322
l2-036-au-data-rights,20,1,reduce,3,ok,1,32801.761,2,12681,4100
l2-038-au-transfer,20,1,reduce,3,ok,1,38254.894,2,19625,5758
l2-039-au-consumer,20,1,reduce,3,ok,1,54476.683,3,9500,4326
l2-040-au-worker,20,1,reduce,3,ok,1,46609.301,2,4057,2770
l2-045-sg-worker,20,1,reduce,3,ok,1,39261.163,1,11064,4423
l2-046-vn-data-rights,20,1,reduce,3,ok,1,43529.185,2,11418,5942
l2-047-vn-breach,20,1,reduce,3,ok,1,49453.942,4,10566,4230
l2-051-th-data-rights,20,1,reduce,3,ok,1,51156.749,1,9181,6443
l2-052-th-breach,20,1,reduce,3,ok,1,34228.69,2,7597,4614
l2-053-th-transfer,20,1,reduce,3,ok,1,49066.89,1,10563,7155
l2-054-th-consumer,20,1,reduce,3,ok,1,47421.817,2,5633,2751
l2-055-th-worker,20,1,reduce,3,ok,1,38576.539,2,9356,3416
l2-056-id-data-rights,20,1,reduce,3,ok,1,35587.925,1,7438,4222
l2-057-id-breach,20,1,reduce,3,ok,1,29888.217,2,6847,2599
l2-060-id-worker,20,1,reduce,3,ok,1,56447.787,1,11993,6920
l2-061-my-data-rights,20,1,reduce,3,ok,1,50402.611,1,12630,5604
l2-064-my-consumer,20,1,reduce,3,ok,1,100886.532,4,5533,2939
l2-066-ph-data-rights,20,1,reduce,3,ok,1,53559.136,1,8395,5135
l2-067-ph-breach,20,1,reduce,3,ok,1,53410.707,2,22469,8201
l2-068-ph-transfer,20,1,reduce,3,ok,1,45106.499,1,17208,7814
l2-070-ph-worker,20,1,reduce,3,ok,1,56933.893,1,15929,7460
l2-071-in-data-rights,20,1,reduce,3,ok,1,51651.286,1,18470,5881
l2-072-in-breach,20,1,reduce,3,ok,1,242542.548,0,14524,4193
l2-073-in-transfer,20,1,reduce,3,ok,1,37603.524,2,13023,4151
l2-081-es-data-rights,20,1,reduce,3,ok,1,45215.17,2,12888,7471
l2-082-es-breach,20,1,reduce,3,ok,1,24161.652,3,13297,2708
l2-083-es-transfer,20,1,reduce,3,ok,1,34492.699,2,23525,9554
l2-084-es-consumer,20,1,reduce,3,ok,1,47037.152,4,19285,7712
l2-085-es-worker,20,1,reduce,3,ok,1,36417.767,2,15423,7315
l2-086-it-data-rights,20,1,reduce,3,ok,1,4130.142,0,,
l2-087-it-breach,20,1,reduce,3,ok,1,4481.775,0,,
l2-088-it-transfer,20,1,reduce,3,ok,1,3081.756,0,,
l2-089-it-consumer,20,1,reduce,3,ok,1,2657.334,0,,
l2-090-it-worker,20,1,reduce,3,ok,1,4499.141,0,,
l2-091-nl-data-rights,20,1,reduce,3,ok,1,3910.423,0,,
l2-092-nl-breach,20,1,reduce,3,ok,1,4040.972,0,,
l2-096-nz-data-rights,20,1,reduce,3,ok,1,19452.969,2,10443,3245
l2-100-nz-worker,20,1,reduce,3,ok,1,21742.429,3,7221,4778
l3-001-jp-transfer,20,1,reduce,3,ok,1,126748.354,2,8091,3479
l3-002-jp-breach,20,1,reduce,3,ok,1,145050.231,3,12720,6670
l3-005-jp-worker-ai,20,1,reduce,3,ok,1,46295.657,2,4400,2110
l3-007-us-breach,20,1,reduce,3,ok,1,74422.254,5,16651,5387
l3-008-us-consumer,20,1,reduce,3,ok,1,60030.628,4,9845,4022
l3-010-us-worker-ai,20,1,reduce,3,ok,1,68969.574,2,6194,3090
l3-011-cn-transfer,20,1,reduce,3,ok,1,70974.639,4,10383,6390
l3-013-cn-consumer,20,1,reduce,3,ok,1,66816.921,2,3970,2777
l3-014-cn-platform,20,1,reduce,3,ok,1,75447.197,3,12239,5376
l3-015-cn-worker-ai,20,1,reduce,3,ok,1,68567.748,2,8084,2740
l3-016-de-transfer,20,1,reduce,3,ok,1,50394.675,2,12757,5244
l3-018-de-consumer,20,1,reduce,3,ok,1,69828.505,4,10007,4403
l3-019-de-platform,20,1,reduce,3,ok,1,69651.201,5,12624,6939
l3-020-de-worker-ai,20,1,reduce,3,ok,1,63268.294,2,13820,5314
l3-023-fr-consumer,20,1,reduce,3,ok,1,114276.492,2,18723,6787
l3-025-fr-worker-ai,20,1,reduce,3,ok,1,74767.003,3,22367,11530
l3-026-uk-transfer,20,1,reduce,3,ok,1,60655.677,4,13407,2976
l3-028-uk-consumer,20,1,reduce,3,ok,1,62200.455,3,7451,4280
l3-030-uk-worker-ai,20,1,reduce,3,ok,1,48820.446,3,4292,2138
l3-032-ca-breach,20,1,reduce,3,ok,1,146799.577,6,8945,4052
l3-033-ca-consumer,20,1,reduce,3,ok,1,57680.253,2,3365,1653
l3-037-au-breach,20,1,reduce,3,ok,1,72084.8,2,4758,2226
l3-039-au-platform,20,1,reduce,3,ok,1,96096.522,2,22450,9632
l3-041-sg-transfer,20,1,reduce,3,ok,1,84924.319,3,27089,7735
l3-043-sg-consumer,20,1,reduce,3,ok,1,55886.723,2,4226,2147
l3-045-sg-worker-ai,20,1,reduce,3,ok,1,2490.495,0,,
l3-046-vn-transfer,20,1,reduce,3,ok,1,77890.311,3,10573,7155
l3-047-vn-breach,20,1,reduce,3,ok,1,80565.552,4,11753,6663
l3-053-th-consumer,20,1,reduce,3,ok,1,58612.606,2,11856,4671
l3-054-th-platform,20,1,reduce,3,ok,1,9635.403,0,,
l3-056-id-transfer,20,1,reduce,3,ok,1,67535.291,2,12638,5802
l3-057-id-breach,20,1,reduce,3,ok,1,53183.173,3,18911,7827
l3-058-id-consumer,20,1,reduce,3,ok,1,47014.29,2,19316,6975
l3-059-id-platform,20,1,reduce,3,ok,1,4416.232,0,,
l3-062-my-breach,20,1,reduce,3,ok,1,49638.01,1,10556,5393
l3-063-my-consumer,20,1,reduce,3,ok,1,6442.03,0,,
l3-065-my-worker-ai,20,1,reduce,3,ok,1,64945.826,2,27014,5954
l3-066-ph-transfer,20,1,reduce,3,ok,1,86217.397,2,11631,3197
l3-067-ph-breach,20,1,reduce,3,ok,1,55445.634,2,23909,10371
l3-072-in-breach,20,1,reduce,3,ok,1,2562.389,0,,
l3-073-in-consumer,20,1,reduce,3,ok,1,44390.545,3,4404,2535
l3-075-in-worker-ai,20,1,reduce,3,ok,1,46812.073,2,14921,4575
l3-078-br-consumer,20,1,reduce,3,ok,1,68718.447,2,6798,3460
l3-079-br-platform,20,1,reduce,3,ok,1,71308.828,2,1482,703
l3-081-es-transfer,20,1,reduce,3,ok,1,3067.584,0,,
l3-082-es-breach,20,1,reduce,3,ok,1,120975.181,2,23909,10371
l3-088-it-consumer,20,1,reduce,3,ok,1,4522.297,0,,
l3-092-nl-breach,20,1,reduce,3,ok,1,2606.272,0,,
